number_id,name,province,published_at_date,review_text,rating,sentiment
155,Pantai Cipta,Jawa Tengah,2020-04-17T06:35:29,"Letaknya di belakang terminal peti kemas Pelabuhan Tanjung Emas yaitu di Bandarharjo,Semarang Utara ini banyak yg memancing dsini.Pantai yg bersebelahan dg pantai baruna ini sangat bagus tp buat cwek jgn panasan dsni kasian nti gosong hehehe krn ga ada tenda tempat nongkrongnya gaes,Htm 5.000",5,Positive
156,Pantai Cipta,Jawa Tengah,2020-01-29T04:50:15,Tempat kurang terawat.,2,Negative
157,Pantai Cipta,Jawa Tengah,2020-03-10T10:09:27,Pantai yg sering dikunjungi orang terutama para angler..byk spot luar biasa..,5,Positive
158,Pantai Cipta,Jawa Tengah,2020-03-04T12:58:37,Entah Pantai Asli atau Pantai Buatan tapi tetep Aer juga... Hihihihi,5,Neutral
160,Pantai Cipta,Jawa Tengah,2020-02-11T11:48:46,"Keren abis nih pantai, bisa liat nelayan dari dekat. Keluar uang juga buat bayar parkir doang",5,Positive
161,Pantai Cipta,Jawa Tengah,2020-01-23T06:58:05,"Pantainya luas bagus.  Cocok untuksantai di Minggu pagi bersama anak""",5,Positive
162,Pantai Cipta,Jawa Tengah,2020-01-01T06:58:22,"Pantai dengan pemandangan pelabuhan tanjung mas, sedang ada pengurugan laut",5,Neutral
163,Pantai Cipta,Jawa Tengah,2019-07-04T17:35:21,Tempat sphot mania mancing,5,Positive
164,Pantai Cipta,Jawa Tengah,2019-12-25T01:18:25,pantai lumayan masuk masih gratis buat mancing,5,Positive
165,Pantai Cipta,Jawa Tengah,2019-12-23T17:38:56,Dulu sering mancing di sini,5,Neutral
166,Pantai Cipta,Jawa Tengah,2019-12-17T01:52:09,"Tempat nya para pemancing pinggir pantai dan Tempat nya kurang menarik untuk jadi tempat Wisata, karena akses jalan menuju pantai jelek, tidak terawat dan tidak bersih area pinggir pantai. Jika dikelola dengan baik masyarakat sekitar dengan Dinas Pariwisata mungkin tempat ini jadi tempat Favorit untuk didatangi nantinya..",3,Negative
167,Pantai Cipta,Jawa Tengah,2019-12-13T13:07:03,Alhamdulillah  Mantul ,5,Positive
168,Pantai Cipta,Jawa Tengah,2019-11-20T00:03:53,Untuk anda yang hobi mancing pantai cipta tempat yg cocok untuk menyalurkan hobi anda,3,Positive
169,Pantai Cipta,Jawa Tengah,2019-11-13T05:15:04,Yang hobi mancing bs merapat ke sini,5,Positive
170,Pantai Cipta,Jawa Tengah,2019-11-09T09:36:18,tempatnya bagus buat mancing banyak kerapu kecil kecil,5,Positive
171,Pantai Cipta,Jawa Tengah,2019-10-17T13:36:53,Spot mancing yg apik n aman ..pemandangan Tj mas yg eksotis..,5,Positive
172,Pantai Cipta,Jawa Tengah,2019-10-03T05:06:31,Gk sio sio mancing tekan bengi,5,Positive
173,Pantai Cipta,Jawa Tengah,2019-08-29T08:26:40,Tempat mancing asik dgn bermacam-macam jenis ikan laut,5,Positive
174,Pantai Cipta,Jawa Tengah,2019-08-24T06:58:43,Tinggalnpembenahan jalan,5,Neutral
175,Pantai Cipta,Jawa Tengah,2019-07-22T05:49:15,"Lokasi ok udara juga nyaman, rekomaded utk dikunjungi",4,Positive
176,Pantai Cipta,Jawa Tengah,2019-07-10T11:43:05,"Tempat mancing murmer dan asik buat seru""an..  ayo mancing gays..",4,Positive
177,Pantai Cipta,Jawa Tengah,2019-07-07T07:10:25,Bagus buat tukang pancing aja kayaknya,3,Neutral
178,Pantai Cipta,Jawa Tengah,2019-06-27T07:51:03,"hanya pantai biasa, belum ada pengelolaan secara khusus",3,Neutral
179,Pantai Cipta,Jawa Tengah,2019-06-24T10:43:27,Pantainya kotor akses berdebu,1,Negative
180,Pantai Cipta,Jawa Tengah,2019-06-22T07:45:01,"Pantai masih alami tp sayang kebersihan kurang terjaga, Msih banyak sampah dimana-mana.",3,Negative
181,Pantai Cipta,Jawa Tengah,2019-06-02T11:20:17,Spot untuk pemula yg mau belajas casting,5,Positive
182,Pantai Cipta,Jawa Tengah,2019-05-07T07:33:50,Mancing di pantai cipta kiee... Bayar kontribusi parkir 3000an doang,4,Positive
183,Pantai Cipta,Jawa Tengah,2019-04-10T06:51:02,Kalau musim hujan jangan ke oantai cipta... Jalannya jelek dan berlumpur,4,Negative
184,Pantai Cipta,Jawa Tengah,2019-04-07T13:42:02,"utk yg hoby mancing disini tempatnya .....titik spot mancing nya banyak....tinggal pilih yg pengin casting atau uncal tinggal pilih saja...soal strike atau gk itu bonuuus lah.......HTM murah , motor 3 rb...cuma akses jalannya yg rusak...",5,Positive
185,Pantai Cipta,Jawa Tengah,2019-05-01T08:12:07,pantai di kawasan pelabuhan tanjung ma ssemarang,5,Neutral
186,Pantai Cipta,Jawa Tengah,2019-04-29T11:16:15,"Pantai nya berstruktur karang, biasanya dipakai untuk spot mancing, masuknya bayar 5ribu 1mtor boncengan, di dalam bayar 2ribu untuk parkir",1,Neutral
187,Pantai Cipta,Jawa Tengah,2019-04-28T15:51:49,"Kotor, perlu penanganan serius",5,Negative
188,Pantai Cipta,Jawa Tengah,2019-04-20T01:14:05,Lumayan buat hubiran murah meriah,4,Positive
189,Pantai Cipta,Jawa Tengah,2019-04-09T07:40:40,Sering masuk semarang tanjung mas,5,Neutral
190,Pantai Cipta,Jawa Tengah,2019-04-08T07:32:51,Spot mencari ikan yg bagus,5,Positive
191,Pantai Cipta,Jawa Tengah,2019-04-07T14:07:37,Buat parkir container,4,Neutral
192,Pantai Cipta,Jawa Tengah,2019-03-17T09:45:54,Menancing ikannya banyak pas arus besar,5,Positive
193,Pantai Cipta,Jawa Tengah,2019-02-27T19:25:44,Tempatnya asik untuk liat sunset sambil mancing,3,Positive
194,Pantai Cipta,Jawa Tengah,2019-02-26T20:20:04,Salah satu wisata pantai di kota Semarang hanya saja sekarang menjadi penuh sampah dan tanpa pintu masuk yg aman dan nyaman,5,Negative
195,Pantai Cipta,Jawa Tengah,2019-02-21T04:10:12,Rusak. Masi belom terjaga kebersihannya?,1,Negative
196,Pantai Cipta,Jawa Tengah,2019-02-20T12:43:26,Saat senja syahdu dan teringat ingat pantai cipta n mancing,1,Positive
197,Pantai Cipta,Jawa Tengah,2019-02-16T03:25:48,"Lumayan, buat refreshing",5,Positive
198,Pantai Cipta,Jawa Tengah,2019-02-17T03:27:19,Pantai yg cocok buat hiburan anak anak dan tempat mancing,5,Positive
199,Pantai Cipta,Jawa Tengah,2019-02-09T02:27:59,"Lumayan buat liat laut,mancing,motret.",3,Positive
200,Pantai Cipta,Jawa Tengah,2019-02-06T00:13:31,Pantainya lumayan bagus ... buat refresing bersama keluarga,3,Positive
201,Pantai Cipta,Jawa Tengah,2019-01-23T11:16:08,"Nganterin manusia sampe dikene gaess..
Lumayan lah buat huntfot, iseng"". Hhe",4,Positive
202,Pantai Cipta,Jawa Tengah,2019-01-16T12:24:56,Tempatnya dekat kantor suami..kadang suami dan teman2nya mancing disitu,5,Neutral
203,Pantai Cipta,Jawa Tengah,2019-01-04T08:35:58,Masih kurang terawat,3,Negative
204,Pantai Cipta,Jawa Tengah,2018-12-17T07:29:35,"Tempat fav untuk mancing, klo untuk wisata kurang bagus... Karena tidak ada perawatan dr pemerintah",5,Neutral
205,Pantai Cipta,Jawa Tengah,2018-12-03T22:44:05,Cocok buat mancing di laut ..,3,Positive
206,Pantai Cipta,Jawa Tengah,2018-01-31T08:34:35,"Pantai cipta memang bukan tempat wisata jelas dong orang ga ada yg mengelola Krn itu kawasan pergudangan dan industri aksesnya pun ssh baik di pintu masuk maupun di area pantai.tapi skrng sdh di Uruk, jalannya lbar dulu hanya orang nekat aja yg bisa ke ujung pantai.kalo musim hujan lebih baik jgn mampir kesana. saya pikir pantai di Semarang memang fungsinya hnya sbg pemecah ombak apapun kondisinya hrs kita jaga dan jgn lupa bahagia",5,Neutral
207,Pantai Cipta,Jawa Tengah,2018-11-06T10:26:21,kalo mancing malam banyak nyamuk,4,Negative
208,Pantai Cipta,Jawa Tengah,2018-10-24T09:46:38,Sunset di pantai cipta,2,Positive
209,Pantai Cipta,Jawa Tengah,2018-10-22T23:36:22,"Yaa ,  cukup  nyaman   debunya  .",5,Negative
210,Pantai Cipta,Jawa Tengah,2018-10-19T07:32:35,"Kotor, bau, banyak sampah. Yah, begitulah. Seperti pantai-pantai daerah Semarang pada umumnya. SDM kita memang masih rendah.

Pantai ini tidak cocok bagi yang datang ingin berenag. Karena kotor dan banyak batu. Tapi masih cocok bagi mereka yang datang untuk mencari ketenangan dan yang hendak memancing ikan.",4,Negative
211,Pantai Cipta,Jawa Tengah,2018-10-18T04:17:34,Rusak akibat di urug,4,Negative
212,Pantai Cipta,Jawa Tengah,2018-10-04T15:25:50,Tempat yang asik untuk mancing dan bermain,4,Positive
213,Pantai Cipta,Jawa Tengah,2018-10-04T05:15:44,"Lumayan indah ,sejuk pingiran kota semarang",3,Positive
214,Pantai Cipta,Jawa Tengah,2018-10-02T08:58:48,Akses jalannya blm bagus,2,Negative
215,Pantai Cipta,Jawa Tengah,2018-09-22T23:25:16,"Pantai dengan pinggiran batu batu, aman untuk anak kecil akses jalan mudah tapi kalau lagi hujan hati hati yah...",3,Positive
216,Pantai Cipta,Jawa Tengah,2018-09-19T03:39:25,"jika kesini harus berhati hati sangat, disamping jalan nya yang bertanah pasir dan berbatu, musuh lewat sini adalah truk kontainer yang besar besar, not recommended lah.",1,Negative
217,Pantai Cipta,Jawa Tengah,2018-09-09T07:55:21,Pantainya  bagys buat manving,3,Positive
218,Pantai Cipta,Jawa Tengah,2018-08-01T07:58:20,Pemandangan sunset yg indah,3,Positive
219,Pantai Cipta,Jawa Tengah,2018-07-30T04:36:08,Banyak yang skidi skidi pap hohohihe disini. Disemak2 pula,3,Negative
220,Pantai Cipta,Jawa Tengah,2018-07-20T17:31:13,"Tidak direkomendasikan untuk dikunjungi karena akses kesana jalannya masih tanah liat yg kalau musim hujan licin sekali, setau saya tidak ada fasilitas umum seperti toilet, dan pantai cenderung kotor banyak sampah penduduk..",3,Negative
221,Pantai Cipta,Jawa Tengah,2018-07-20T04:58:30,Banyak sampah di pinggir pantai,2,Negative
222,Pantai Cipta,Jawa Tengah,2018-07-10T14:55:26,seharusnya bisa jadi tempat wisata yang bagus,5,Neutral
223,Pantai Cipta,Jawa Tengah,2018-07-01T17:46:21,Tempat enak buat lihat sunset.tapi sayang kebersihan pantai agak kurang terjags,5,Neutral
224,Pantai Cipta,Jawa Tengah,2018-06-24T22:55:06,Pantai ini sangat tersembunyi dengan banyak sampahh dan bau,1,Negative
225,Pantai Cipta,Jawa Tengah,2018-06-23T15:40:01,"Akses masuk untuk motor cukup mudah. Hanya perlu bayar penjaga gerbang nya aja. Kalau lewat portal, lurus aja ikuti jalan setapak. Di dalam, area syurga buat pemancing dan fotografer pemburu sunrise /sunset. Sayang belum terjamah pemkot untuk pengelolaannya. So masih poorly managed.",4,
226,Pantai Cipta,Jawa Tengah,2018-06-02T11:26:53,Lokasi bersantai mnyalurkan hoby memancing,2,Positive
227,Pantai Cipta,Jawa Tengah,2018-05-20T16:43:13,"Pernah ni ke pantai cipta ketemu orang ngentod 2 kali di semak-semak -_-, di galakin dong biar gak ada yang ngentod disitu... nganggu banget apa lagi tempat wisata mini",1,Negative
228,Pantai Cipta,Jawa Tengah,2018-05-14T02:47:27,"Beautifull place..
Salah satu spot mancing terkeren",5,Positive
229,Pantai Cipta,Jawa Tengah,2018-05-01T01:53:04,"Pemandangannya sejuk,banyak orang mencari ikan/kerang di pantai cipta",4,Positive
230,Pantai Cipta,Jawa Tengah,2018-04-30T21:18:34,Sepot mancing yang hebat banyak ikan kakap putih monter,5,Positive
232,Pantai Cipta,Jawa Tengah,2018-04-13T01:33:16,Lokasi mancing semarang,5,Neutral
233,Pantai Cipta,Jawa Tengah,2018-04-12T03:41:28,"Perjalanan kesana msh kurang bagus, isinya pasir kerikil, apalagi pas kmrn msh ada perbaikan jalan, jd macet parah, lokasinya dibelakang gudang PT. Cipta, lumayan bagus si",5,Negative
234,Pantai Cipta,Jawa Tengah,2018-04-11T06:22:56,"Potensial, permasalahan utama banyak sampah",4,Negative
235,Pantai Cipta,Jawa Tengah,2018-04-11T03:59:32,Cukup indah apa lg klo bersih dari sampah,3,Neutral
236,Pantai Cipta,Jawa Tengah,2018-03-31T22:18:52,Pantainya masih butuh banyak perhatian dan perbaikan,4,Negative
237,Pantai Cipta,Jawa Tengah,2018-03-11T00:49:00,"Dulu,, thun 90 an ,,, sering maen ke situ, bahkan hampir tiap minggu ,, bareng2 sama temen naik sepeda ,, goncengan,, pokok nya seru ,,,",5,Neutral
238,Pantai Cipta,Jawa Tengah,2018-02-21T15:30:39,Banyak tumpukan sampah.. seharusnya masyarakat yng sering memancing disini jg hrs menjaga lingkungan sekitar pantai dong.. biar terjaga kebersihan dn lautnya tdk tercemar,4,Negative
239,Pantai Cipta,Jawa Tengah,2017-12-26T23:23:13,Tempat yg asyik buat casting untuk yg hobby fishing,5,Positive
240,Pantai Cipta,Jawa Tengah,2017-11-06T07:45:01,Bagus untuk hunting foto di saat sunset.,3,Positive
241,Pantai Cipta,Jawa Tengah,2017-10-15T06:55:22,Pantai cipta joz .bwat hobiy mancing krapu..,5,Positive
242,Pantai Cipta,Jawa Tengah,2017-09-22T12:49:58,"masih alami,tapi sukak...",5,Positive
243,Pantai Cipta,Jawa Tengah,2017-09-01T13:50:39,"Kalo untuk wisata waktu sore lumayan bagus, meskipun di sampingnya ada Kapal gas dan kawasannya yang dekat industri menjadikan tempat ini kurang terawat.",3,Neutral
244,Pantai Cipta,Jawa Tengah,2017-08-01T10:16:39,"Sementara hanya tempat utk pemancing
Tempat ini di dalam wilayah pergudangan dan industri",3,Neutral
245,Pantai Cipta,Jawa Tengah,2017-07-27T04:50:57,Klo malam nyamuknya sadis bener dah,3,Negative
246,Pantai Cipta,Jawa Tengah,2017-07-08T10:21:15,Lumayan lah . masih sepi pemandangannya bagus klo  sore hari .,4,Positive
248,Pantai Cipta,Jawa Tengah,2017-02-21T08:16:07,"Mancing disini, ikannya pahit kadang dapet sendal",4,Negative
249,Pantai Cipta,Jawa Tengah,2017-02-04T02:32:38,Akses transportasi masih kurang.. banyakan tempatnya buat parkir,5,Negative
250,Pantai Marina,Jawa Tengah,2025-05-06T11:46:48,Bagus untuk refreshing..,5,Positive
251,Pantai Marina,Jawa Tengah,2025-05-06T04:50:27,"Tempatnya nyaman untuk sekadar menikmati sunset, cobain aja, gakan nyesel semoga.",5,Positive
252,Pantai Marina,Jawa Tengah,2025-05-05T09:23:37,"tempat jorok, kotor, gelap sekali. padahal masuk dikenai iuran @10.000. tapi fasilitas mengenaskan",2,Negative
253,Pantai Marina,Jawa Tengah,2025-05-05T04:16:39,Sangat suka melihat pantai,4,Neutral
254,Pantai Marina,Jawa Tengah,2025-05-05T02:15:01,Tenanh sekali pantainya,5,Positive
255,Pantai Marina,Jawa Tengah,2025-05-04T11:33:02,Tiket masuk sudah sama parkir murce.. aman di kantong .. pantai nya juga Joss jiss .. spot mancing mantab ,5,Positive
256,Pantai Marina,Jawa Tengah,2025-05-04T05:54:58,bagus banget buat viewnya bintang 5 tp krn mbak2 penjaga tiketnya judes minta ampun bikin mikir2 mau balik lagi (especially mbak2 yg jaga tiket pertama tgl 1 mei 2025),1,Negative
257,Pantai Marina,Jawa Tengah,2025-05-04T05:47:28,Pantainya view nya bagus tp mba2 tiket nya JUDESSSS BANGET2 not rekomendes,1,Negative
258,Pantai Marina,Jawa Tengah,2025-05-03T13:36:54,Alternatif wisata pantai di Semarang,4,Positive
259,Pantai Marina,Jawa Tengah,2025-05-03T09:17:45,"Maaf sebelumnya klo saya ngasih bintang 1 . Saya bukan menyalahkan tempat nya... Barusan anak saya tenggelam. Dan yg jaga kamar mandi untuk bilas itu orange judes ,gak ada itu niatan untuk bantu respon baik untuk pengunjung.. bahkan orang lain bersedia membantu kepanik.an kamii . Orang lain yg punyak warung aja mau bantu . Bapak2 yg jualan ban sama tiker aja respon nya baik kok . Itu yg berseragam kok malah gak ada respon baik kepengunjung . Sangat2 kecewaa saya!!!",1,Negative
260,Pantai Marina,Jawa Tengah,2025-05-03T09:03:45,"Maaf sebelumnya klo saya ngasih bintang 1 . Saya bukan menyalahkan tempat nya... Barusan anak saya tenggelam. Dan yg jaga kamar mandi untuk bilas itu orange judus ,gak ada itu niatan untuk bantu respon baik untuk pengunjung.. bahkan orang lain bersedia membantu kepanik.an kamii . Orang lain yg punyak warung aja mau bantu . Bapak2 yg jualan ban sama tiket aja respon nya baik kok . Itu yg berseragam kok malah gak ada respon baik kepengunjung . Sangat2 kecewaa saya!!!",1,Negative
261,Pantai Marina,Jawa Tengah,2025-05-03T02:29:57,Tempat wisata termurah.. tiket weekday 5rb weekend 10rb. Bisa kasih makan rusa dengan beli pakan 2rb per ikat nya. Sekarang juga sudah ada playground.. cocok lah bawa keluarga kesini,5,Positive
263,Pantai Marina,Jawa Tengah,2024-08-09T01:27:48,Sesyahdu ini di pntai Semarang sore hari,5,Positive
264,Pantai Marina,Jawa Tengah,2025-05-01T13:57:14,"Kami datang sore itu menjelang pukul 17 an di hari minggu, awal bulan april 2025. Suasana tenang dan tidak begitu ramai kunjungan, ingin berkunjung lagi. Kami tidak notice apakah ada life guard ketika itu di lokasi pantai.",3,Positive
265,Pantai Marina,Jawa Tengah,2025-04-28T16:40:41,"baru pertama kesini, pas bayar tiket cuma dikasi kembalian aja gadikasi tiketnya, pas pengecekan ke2 diminta tiketnya ya saya bilang ga dikasih dongg. akhirnya balik lagi ke pos tiket awal dan minta tiketnya, balesan masnya malah ''urutan tiketnya dah sesuai kak"" ""tadi kesini jam berapa"" padahal belum ada 5menit kita balik ke situ lagi loo. kalo kurang fokus minum air putih dulu masss!!!
gada minta maafnya juga
kejadian 28/4/25 jam 17.15",1,Negative
266,Pantai Marina,Jawa Tengah,2025-04-28T09:56:55,"Pantai Marina di Semarang tuh enak banget buat nongkrong sore-sore. Anginnya seger, liat sunsetnya juga cakep banget. Tempatnya sih nggak terlalu rame, jadi cocok buat santai sambil ngadem dari hiruk-pikuk kota.",5,Positive
267,Pantai Marina,Jawa Tengah,2025-04-28T03:56:23,"Pantai Marina adalah salah satu objek wisata pantai yang terletak di Kota Semarang, Jawa Tengah, Indonesia. Dalam bahasa Jawa, pantai ini dikenal sebagai Pasisir Marina ().
Dahulu, area ini merupakan hutan bakau dan tambak, namun pemerintah setempat melakukan reklamasi untuk mengubahnya menjadi kawasan rekreasi. Hasil reklamasi ini kini berupa perumahan, pertokoan, dan perkantoran di sebelah selatan pantai.
Lokasi dan Akses:
Pantai Marina berlokasi di Jalan Taman Marina, Tawangsari, Kota Semarang. Letaknya sangat strategis, yaitu di sebelah barat Pelabuhan Tanjung Mas dan timur laut dari Bandara Internasional Ahmad Yani Semarang. Akses menuju pantai ini sangat mudah. Jika Anda dari Simpang Lima Semarang, Anda bisa mengambil arah timur melalui Jalan Gajahmada, kemudian melanjutkan ke Jalan Raya Pantura hingga mencapai Pantai Marina.
Daya Tarik dan Aktivitas:
* Pemandangan Matahari Terbenam: Pantai ini sangat populer untuk menikmati panorama matahari terbenam yang indah tanpa halangan.
* Suasana Tenang: Suasana yang tenang menjadikan tempat ini ideal untuk bersantai. Anda bisa membawa alas duduk dan menikmati deburan ombak.
* Jogging: Terdapat jalur paving di sepanjang pantai yang cocok untuk berolahraga lari pagi atau sore.
* Naik Perahu: Anda bisa menyewa perahu untuk berkeliling menikmati pemandangan laut dan hutan mangrove di sekitar.
* Jet Ski: Bagi yang menyukai aktivitas yang lebih menantang, penyewaan jet ski juga tersedia.
* Memancing: Anda bisa mencoba memancing di area pantai ini.
* Kandang Rusa: Terdapat sebuah kandang rusa yang bisa menjadi daya tarik tersendiri, terutama bagi anak-anak.
* Melihat Kapal: Karena lokasinya yang dekat dengan pelabuhan, Anda bisa melihat berbagai jenis kapal yang berlabuh.
Fasilitas:
Pantai Marina dilengkapi dengan berbagai fasilitas untuk kenyamanan pengunjung, antara lain:
* Mushola
* Kamar mandi dan toilet yang bersih
* Area parkir yang luas
* Kafe dan warung makan
* Toko suvenir
* Area bermain anak-anak
Harga Tiket Masuk dan Jam Buka:
* Harga tiket masuk umumnya terjangkau, berkisar antara Rp 5.000 hingga Rp 10.000 per orang. Harga dapat berubah pada hari libur.
* Biaya parkir biasanya sekitar Rp 3.000 untuk sepeda motor dan Rp 5.000 untuk mobil.
* Pantai ini buka mulai sekitar pukul 05.00 hingga 18.00 WIB.
Pantai Marina adalah pilihan yang tepat untuk menghabiskan waktu bersama keluarga dan teman, menikmati keindahan pantai, dan melakukan berbagai aktivitas rekreasi tanpa harus pergi jauh dari pusat kota Semarang.",5,Positive
268,Pantai Marina,Jawa Tengah,2025-04-27T02:30:42,"Suasana bagus kalau pas sore disana..tersedia banyak jualan.  Tapi hati2 saat beli..pastikan yg dibeli memang makanan baru, kebetulan waktu beli tahu genjrot dapat tahu yg alot (mungkin gorengan lama) dan rasanya...hhmmm",4,Neutral
269,Pantai Marina,Jawa Tengah,2025-04-26T04:11:04,sekarang ada playground baru,5,Neutral
270,Pantai Marina,Jawa Tengah,2025-04-23T20:09:51,Lautan adalah sumber inspirasi saya,5,Neutral
271,Pantai Marina,Jawa Tengah,2019-03-16T13:36:05,cocok buat santai santai,3,Positive
272,Pantai Marina,Jawa Tengah,2025-04-21T04:59:46,Daridulu sampai sekarang masih banyak pengunjungnya,5,Positive
273,Pantai Marina,Jawa Tengah,2025-04-21T02:19:51,such a nice place to visit lumayan nyaman hanya saja pantainya agak kotor dan banyak bebatuan yang hancur di tepinya. semoga kedepannya bisa di renovasi dan diperbaiki supaya tambah bagus lagii,5,Neutral
274,Pantai Marina,Jawa Tengah,2025-04-20T14:27:46,"Sebenarmya bagus,.cuma kurang ditata, dan kegiatan yg bisa dilakukam disana terlalu sedikit.",4,Negative
275,Pantai Marina,Jawa Tengah,2025-04-20T09:11:14,"Masih pagi udaranya msh seger,g panas,.enak buat joging pagi hari",4,Positive
